DLR_DEALER_CODE_C,DLR_DEALER_SUBCD_C,UDBI03_PACKED_PART_C,PINVTY_QDATE_Y,PINVTY_PRT_QOH_A,UDBI03_PRT_STKING_F,UDBI03_LAST_SALE_Y,PRT_DEALER_COST_A
91080,PI   ,93ZT3K169ABSA,12-07-18,2,Y,08-03-18,2.86
90647,PI   ,MFA660,06/23/2017,1,U,06/23/2017,4.46
90678,PI   ,2S6Q6714BA,06/30/2017,5,U,05/31/2017,5.92
90647,PI   ,7S618B081AB           ,06/22/2017,1,U,03/24/2017,20.28
90427,PI   ,7S7Z8507A,12-07-18,14,N,11/13/2018,1.7
91098,PI   ,AB312L361AB,12-07-18,5,N,11/22/2018,74.63
98060,PI   ,AS69A23409AC3ZHE,04-02-18,1,Y,07/24/2017,3.69
90343,PI   ,7U7JM2C200BA,12-07-18,21,N,12-05-18,21.83
90257,PI   ,3S719278AB,04-03-18,2,N,03/20/2018,13.18
90427,PI   ,AB392122400AB,12-07-18,1,N,11/28/2018,9.12
90343,PI   ,W500032S437,12-07-18,1,N,11-09-18,0.49
90427,PI   ,BE8Z6731AC,12-07-18,1,N,08-01-18,2.86
90647,PI   ,C1BY8C012BE,06/30/2017,2,U,06/30/2017,12.03
90343,PI   ,EB3C5R108AA,12-07-18,1,N,10/18/2018,30.86
90427,PI   ,BM5G9L461AC,12-07-18,1,N,10/29/2018,30.78
90678,PI   ,2N1115201AB,06/30/2017,2,U,05/13/2017,48.89
98060,PI   ,6G9N6744BA,04-02-18,1,N,01/23/2018,7.35
91080,PI   ,DS7Q6K848BA,12-07-18,1,Y,01-12-18,38.21
91098,PI   ,AB315719AC,12-07-18,4,N,12-07-18,1.87
91065,PI   ,AV6N19G244AA,12-07-18,10,N,12-06-18,16.87
91065,PI   ,2U7JM4G323AB,12-07-18,1,Y,06/22/2018,25.09
91065,PI   ,W700671S300,12-07-18,4,Y,04-12-18,2.03
90343,PI   ,AB311106BF,12-07-18,1,N,09-04-18,44.61
91124,PI   ,UP2034156,12-07-18,2,N,11-06-18,1.05
90678,PI   ,80610781918,06/30/2017,2,U,07/15/2014,28.47
91123,PI   ,CV6Z1012C,12-07-18,19,N,12-06-18,1.96
91106,PI   ,20233,12-07-18,1,N,12-06-18,294.74
90343,PI   ,AB3921290D13DA5BMT,12-07-18,1,N,11/27/2018,5.69
90148,PI   ,8V516P082AD,12-07-18,1,N,11/29/2018,40.87
90427,PI   ,BE8Z6571A,12-07-18,8,N,10/16/2018,1.13
91064,PI   ,20224,12-07-18,1,Y,05-02-18,322.74
90639,PI   ,CV616C646AK,12-07-18,1,N,10-06-18,109.07
90678,PI   ,CN119601AD,06/30/2017,6,U,06/27/2017,11.96
90427,PI   ,YN2G6714B2AMC,12-07-18,3,N,12-04-18,3.99
90427,PI   ,F2G34682AA,12-07-18,3,N,07/16/2018,7.37
90427,PI   ,AB397246AC,12-07-18,1,N,11/16/2018,31.61
91064,PI   ,AB3919N236AB,12-07-18,1,Y,04/30/2018,7.94
90148,PI   ,C1BZ6068L,12-07-18,1,N,11-06-18,71.81
90678,PI   ,GS1D61P11,06/30/2017,2,U,04/24/2015,24.04
90678,PI   ,AB3917K747CA,06/30/2017,1,U,02/22/2017,29.67
98060,PI   ,CN1119N619AA,04-02-18,3,N,03/29/2018,7.25
90715,PI   ,H1BZ9P449B,12-07-18,1,N,07-12-18,95.22
90647,PI   ,9L8Z6730A             ,06/22/2017,25,U,06/19/2017,1.78
90678,PI   ,8V217A564AD,06/30/2017,1,U,05/30/2017,37.19
90257,PI   ,8V211130JB,04-03-18,2,N,03/16/2018,24.07
90427,PI   ,AS6917K605AA,12-07-18,1,N,06/29/2018,2.69
91080,PI   ,9L8Z6730A,12-07-18,23,N,11/29/2018,2.25
91080,PI   ,093324300B            ,03-11-18,1,Y,03-11-18,20.87
91124,PI   ,9XF20412X7,12-07-18,9,Y,06/22/2018,1.89
90647,PI   ,2S6G8A586A2H,06/29/2017,1,U,06/29/2017,68.22
91065,PI   ,U019B012A,12-07-18,1,N,12-04-18,17.15
90343,PI   ,BV612A315BA,12-07-18,2,N,08-02-18,58.59
90715,PI   ,15FR37CPA,12-07-18,2,N,11/21/2018,183.3
90678,PI   ,C1BY6477BC,06/30/2017,1,U,02/26/2015,283.27
90770,PI   ,98AG15052AB,04-03-18,1,N,03/27/2018,2.49
90678,PI   ,B09256052,06/30/2017,2,U,07-10-14,0.22
90427,PI   ,4C117C559AH,12-07-18,6,N,12-05-18,101.94
98060,PI   ,9M5Q8A615AA,04-02-18,1,Y,11-03-17,139.63
90427,PI   ,CR2032,12-07-18,22,N,11-08-18,2.72
90678,PI   ,CM5G12405CE,06/30/2017,32,U,06/30/2017,13.39
90770,PI   ,AB392106157AB3AN6,04-03-18,1,N,12-05-17,6.77
91065,PI   ,AB398B407AD,12-07-18,1,Y,07/19/2018,12.28
90343,PI   ,DA6C1015BA,12-07-18,1,N,11/21/2018,79.59
90678,PI   ,T6SCWM,06/30/2017,1,U,08/26/2015,90.51
90770,PI   ,CC119601CB,12-07-18,2,N,11-12-18,15.71
90678,PI   ,AA6T18808AA,06/30/2017,1,U,04/26/2017,25.18
90647,PI   ,DS7Q6734AA            ,06/22/2017,3,U,06/19/2017,10.57
90427,PI   ,XS619155AA,12-07-18,15,N,11/23/2018,8.41
90148,PI   ,AS6J17528CA,12-07-18,10,N,12-06-18,6.97
90678,PI   ,SXM409,06/30/2017,2,U,02/21/2017,2.89
90148,PI   ,AB398K618BA,12-07-18,1,N,10/30/2018,41.93
90770,PI   ,WE0112700,12-07-18,1,N,11/28/2018,92.94
90343,PI   ,5U3917528CA16,12-07-18,18,N,12-03-18,1.97
90639,PI   ,2S642K021AB,12-07-18,1,N,11/14/2018,26.48
91064,PI   ,KEB01,12-07-18,1,Y,08/21/2017,618.08
90343,PI   ,WE0114302MC,12-07-18,25,N,12-05-18,3.32
98060,PI   ,CN159155AB,04-02-18,2,N,03/29/2018,16.37
90678,PI   ,CN15N25604AC,06/30/2017,1,U,05-03-16,8.23
98060,PI   ,XS7Q8565AA,04-02-18,16,Y,01-12-18,2.26
91064,PI   ,U019B012A,12-07-18,1,N,11/30/2018,16.9
90647,PI   ,NPN003A,06/26/2017,32,U,06/26/2017,1.87
90427,PI   ,1S7117K624EA,12-07-18,1,N,10-10-18,11.67
91064,PI   ,BB3Q6006EA,12-07-18,1,N,11/21/2018,2575.06
90715,PI   ,AB3921402A84MA5BMT,12-07-18,3,N,12-04-18,9.93
90770,PI   ,BM5Q6C301DA,04-03-18,2,N,11/28/2017,29.39
90678,PI   ,W712143S900,06/30/2017,13,U,06-01-17,2.24
90647,PI   ,8V51A16E146CB         ,06/22/2017,1,U,04/13/2017,168.67
90343,PI   ,LF0116510,12-07-18,1,N,10-10-18,39.88
90715,PI   ,MEAS6J19N619AA,12-07-18,19,N,12-06-18,8.93
90427,PI   ,AB311106CF,12-07-18,1,N,10-11-18,94.52
90678,PI   ,5S6Y9601A2A,06/30/2017,1,U,06/23/2017,7.48
90678,PI   ,2S617A543AE,06/30/2017,2,U,05/25/2017,44.42
90770,PI   ,BM5G2D224CA,04-03-18,1,N,03/16/2018,7.95
90647,PI   ,BP5ESNGK,06/23/2017,8,U,06/23/2017,1.38
90770,PI   ,9XG023722M,04-03-18,7,N,02/27/2018,3.18
90257,PI   ,EB3G9601AA,04-03-18,4,N,04-03-18,35.1
90343,PI   ,HE0310404,12-07-18,1,N,08/30/2018,4.1
90770,PI   ,2S6Q9F593BE,04-03-18,1,N,03/26/2018,325.25
90770,PI   ,BK2Q9T506BA,04-03-18,6,N,01/25/2018,1.47
91065,PI   ,995641400,12-07-18,47,N,12-06-18,0.57
91106,PI   ,MFG184,12-07-18,2,Y,06/18/2018,1.14
91124,PI   ,4M394056AA,12-07-18,5,Y,08-08-18,0.39
90343,PI   ,BGC15K601A,12-07-18,1,N,05-08-18,52.85
90427,PI   ,EB3B2162901AB3FK5,12-07-18,1,N,12-04-18,122.46
90148,PI   ,W520203S442,12-07-18,6,N,11/30/2018,0.74
91080,PI   ,DS7Q9D410AA,12-07-18,1,Y,11/14/2018,16.71
90678,PI   ,95AB13802AB,06/30/2017,1,U,09-02-16,10.79
90639,PI   ,2S696714AB,12-07-18,9,N,12-06-18,5.09
90678,PI   ,5M5G12405AA,06/30/2017,11,U,05/25/2017,5.78
90678,PI   ,C0ST6SCDCF,06/30/2017,1,U,09-09-16,84.16
91123,PI   ,GS16,12-07-18,10,Y,09/17/2018,0.33
90678,PI   ,3S4G6051AA,06/30/2017,1,U,11/24/2015,10.19
90647,PI   ,BM5G9448AE,06/28/2017,2,U,06/28/2017,21.99
90715,PI   ,ACCW9AB,12-07-18,13,N,11/26/2018,5.2
90678,PI   ,CN1119N619AA,06/30/2017,7,U,06/28/2017,12.29
90715,PI   ,2S6Z9601B,12-07-18,2,N,12-03-18,7.76
90257,PI   ,AB3921020A27AE,04-03-18,1,N,03/15/2018,2.96
91124,PI   ,8V5118D543AA,12-07-18,13,N,10/22/2018,7
90639,PI   ,MEAV6J2K021AA,12-07-18,3,N,12-06-18,45.98
90427,PI   ,EB3G8K619DA,12-07-18,2,N,11-09-18,13.19
98060,PI   ,9YA02122T,04-02-18,1,Y,02/22/2018,3.71
90639,PI   ,WE0112205,12-07-18,2,N,11/17/2018,17.18
90343,PI   ,6C1112K073AC,12-07-18,2,N,11-06-18,41
91123,PI   ,W790306S900,12-07-18,2,Y,12-04-18,8.49
91065,PI   ,BM5117C615AD,12-07-18,1,Y,09/26/2018,6.28
91123,PI   ,CJ5G9F593AB,12-07-18,3,Y,11/27/2018,121.99
90770,PI   ,EB3J25130B18BA3A06,04-03-18,2,N,10-03-17,54.81
90647,PI   ,EB3T18A886CA          ,06/22/2017,9,U,06/14/2017,9.74
90343,PI   ,W527434S300,12-07-18,18,N,10/16/2018,2.75
90715,PI   ,C0ST6TCRBMEC,12-07-18,3,N,11/30/2018,261.38
90715,PI   ,DS7Q6714AB,12-07-18,4,N,11/21/2018,9.66
90770,PI   ,6N29F22050AH,04-03-18,1,N,03/16/2018,65.3
98060,PI   ,BK3Q6M090AB,04-02-18,10,Y,11-07-17,7.58
91123,PI   ,BM5G6K340AC,12-07-18,7,N,12-06-18,5.47
90343,PI   ,CK3Q9F464AB,12-07-18,1,N,11/14/2018,243.98
91064,PI   ,MEAV6J2M008CA,12-07-18,2,Y,11/27/2018,32.94
90647,PI   ,UR5661195C            ,06/22/2017,15,U,06-09-17,5.23
91098,PI   ,C0SFLT6DCMAXE,12-07-18,2,N,11/30/2018,233.12
98060,PI   ,CARUNIVVB1,04-02-18,26,N,03/23/2018,9.81
90647,PI   ,3373235,06/22/2017,76,U,06-09-17,2.97
90678,PI   ,BK319601AD,06/30/2017,2,U,12-07-16,11.59
90427,PI   ,E4B12001AB,12-07-18,4,N,10/23/2018,54.64
91098,PI   ,AV616477BE,12-07-18,1,N,10/25/2018,476.31
90257,PI   ,WE0113Z40M1C,04-03-18,4,N,03/24/2018,17.69
91124,PI   ,96FB3K099AB,12-07-18,2,Y,09/18/2018,5.25
91064,PI   ,5M5Q9155AA,12-07-18,2,Y,02-08-18,68.26
91064,PI   ,GL80W90,12-07-18,19,N,12-04-18,1.68
90770,PI   ,BK3117528CE,04-03-18,6,N,02/20/2018,12.47
90427,PI   ,CJ5Z9448A,12-07-18,3,N,12-03-18,15.25
91123,PI   ,MFG197MC,12-07-18,3,N,11/26/2018,7.6
90427,PI   ,3S617540AC,12-07-18,3,N,01-11-18,0
91123,PI   ,W715121S300,12-07-18,1,N,11/15/2018,6.61
90715,PI   ,MFL250,12-07-18,10,N,11/27/2018,4.45
90427,PI   ,8V5Z5K484C,12-07-18,1,N,04/20/2018,12.54
91080,PI   ,AB397890DC,12-07-18,1,Y,02-10-16,64.86
91123,PI   ,AV613C083AA,12-07-18,1,Y,11-02-18,42.87
90148,PI   ,4M5G6K292CB,12-07-18,2,N,09-07-18,9.66
91064,PI   ,FR3Z19N619A,12-07-18,2,Y,12-06-18,13.15
90427,PI   ,EV6Z7052C,12-07-18,3,N,12-05-18,47.2
91080,PI   ,UH7133067,12-07-18,2,Y,07-05-17,3.6
90678,PI   ,FSA137410ECF,06/30/2017,1,U,05/23/2017,42.72
98060,PI   ,1S7G6A517BG,04-02-18,8,Y,11/20/2017,1.66
90715,PI   ,AB3917528DC,12-07-18,12,N,12-06-18,6.72
90343,PI   ,CN1514529AB,12-07-18,1,N,09/20/2018,18.77
90678,PI   ,BS696D314AB,06/30/2017,6,U,06/29/2017,36.53
90715,PI   ,F1FC2420DC,12-07-18,1,N,04-06-18,45.05
90427,PI   ,BK2Q9K546AG,12-07-18,32,N,11/13/2018,140.22
91080,PI   ,BS696D314AB,12-07-18,2,N,11/30/2018,36.34
98060,PI   ,CM5G9N454DD           ,01/29/2018,1,Y,01/29/2018,57.03
90647,PI   ,8V219601A1A,06/28/2017,5,U,06/28/2017,7.44
90343,PI   ,W714972S300,12-07-18,4,N,09-12-18,1.08
91098,PI   ,7U7JM2C200BA,12-07-18,12,Y,04-03-18,21.93
90427,PI   ,W500634S442,12-07-18,1,N,10/16/2018,1.54
90715,PI   ,2S6T15K601BA,12-07-18,1,N,09-12-18,58.96
90427,PI   ,AB396K683DD,12-07-18,1,N,12-05-18,84.4
90678,PI   ,4N5J2K021AA,06/30/2017,1,U,01-05-17,77.28
91080,PI   ,8V2Q6D314AB,12-07-18,1,N,11/22/2018,37.51
90148,PI   ,EB3G9601AA,12-07-18,2,N,12-06-18,31.66
90343,PI   ,GS6J17402AA,12-07-18,3,N,11/23/2018,7.02
91064,PI   ,AS6916B632AB,12-07-18,1,N,11/28/2018,1.85
91064,PI   ,PPF20A,12-07-18,9,Y,09-11-18,0.08
91124,PI   ,UR5661195C,12-07-18,4,Y,10/25/2018,3.15
90427,PI   ,AB3917778AD,12-07-18,3,N,12-03-18,4.72
90343,PI   ,AB3915201AA,12-07-18,2,N,11/20/2018,61.44
90678,PI   ,AB392116C144JA,06/30/2017,4,U,06/13/2017,2.8
98060,PI   ,96MM6714B1AM1C,04-02-18,1,N,02-08-18,3.47
90678,PI   ,AB3921060C20AD3AN6,06/30/2017,1,U,12-08-16,16.89
90678,PI   ,WE0110272B,06/30/2017,1,U,05/27/2016,40.56
90427,PI   ,AV617A564BE,12-07-18,1,N,09-03-18,76.6
98060,PI   ,81AG13465AA,04-02-18,10,N,03/29/2018,2.04
90427,PI   ,AB3911000BA,12-07-18,2,N,12-06-18,310.2
90647,PI   ,YS412261AA,06/26/2017,2,U,06/26/2017,10.29
91123,PI   ,BB3Q9K022AG,12-07-18,1,Y,09/19/2018,85.74
91124,PI   ,F5T96734BA,12-07-18,167,N,12-07-18,0.83
90647,PI   ,3M5J19G244AA          ,06/22/2017,2,U,04-11-17,7.36
90343,PI   ,EB3G9L440DB,12-07-18,1,N,09/20/2018,138.7
90647,PI   ,UR5650EA1             ,06/22/2017,3,U,05/26/2017,0.51
91124,PI   ,CV6E12405AA,12-07-18,15,Y,03/15/2018,7.41
98060,PI   ,W715264S300,04-02-18,9,N,03/14/2018,0.82
90647,PI   ,XS614A084AC           ,06/22/2017,3,U,06-05-17,9.57
91080,PI   ,6M5J12405AA,12-07-18,5,Y,07/28/2018,5.52
98060,PI   ,AB398B273EC,04-02-18,1,Y,01-03-18,12.35
90678,PI   ,675045001,06/30/2017,1,U,06/19/2017,6.09
90257,PI   ,4R8Q6N652AA,04-03-18,4,N,03/23/2018,1.3
90678,PI   ,DS7Q6714AA,06/30/2017,3,U,06/29/2017,5.7
91123,PI   ,AB399B072AD,12-07-18,2,Y,10/16/2018,29.15
91123,PI   ,AB399176AC,12-07-18,45,N,12-06-18,33.12
90770,PI   ,9M5Q9E568BA,04-03-18,24,Y,06/14/2017,9.1
90427,PI   ,W715587S442,12-07-18,4,N,11/27/2018,1.91
98060,PI   ,AB3917528DC,04-02-18,8,N,03/27/2018,7.68
91106,PI   ,XS6F12405A2A,12-07-18,2,Y,06-06-18,2.28
91065,PI   ,CM5G61J20AA,12-07-18,2,N,12-04-18,42.74
91064,PI   ,FSA155710ECF,12-07-18,6,N,09/25/2018,60.7
90770,PI   ,BK315A771AD,04-03-18,1,N,02-01-18,152.74
90427,PI   ,BB5Z6L612A,12-07-18,1,N,11/13/2018,5.29
91123,PI   ,1S7G6A321AA,12-07-18,1,Y,10/25/2018,81.84
90257,PI   ,8A6JS17528BA,04-03-18,2,N,04-03-18,18.21
91080,PI   ,96BZ13466A,12-07-18,8,N,12-05-18,1.71
90427,PI   ,E4B53762BA,12-07-18,1,N,05/23/2018,14.89
91106,PI   ,AA6E6714AA,12-07-18,5,N,12-05-18,6.03
90427,PI   ,AB3921020A27AE,12-07-18,2,N,12-06-18,2.5
90678,PI   ,CN15A03199BG34X1,06/30/2017,1,U,07/29/2016,22.11
90427,PI   ,BK3Q6051C1C,12-07-18,1,N,09-07-18,32.71
91064,PI   ,CN152K021CA,12-07-18,3,Y,04-12-18,100.41
90427,PI   ,WLVH15200C,12-07-18,1,N,11/26/2018,151.89
91124,PI   ,6090983,12-07-18,16,N,12-07-18,0.42
91106,PI   ,XS619155AA,12-07-18,11,N,11/14/2018,17.83
91064,PI   ,BK2Q6K260AB,12-07-18,1,Y,03/15/2017,18.82
90715,PI   ,GM5JS17528FA,12-07-18,6,N,11/30/2018,9.79
98060,PI   ,5U3917528GA21,04-02-18,5,N,03/29/2018,4.51
98060,PI   ,2M5C9155AC,04-02-18,1,N,03/16/2018,16.55
91124,PI   ,CN1Z5863161R,12-07-18,1,Y,11/22/2018,0
90343,PI   ,GM5JS17528CA,12-07-18,8,N,11/22/2018,37.55
90647,PI   ,4M5J17B437BA          ,06/22/2017,4,U,06/13/2017,10.91
90639,PI   ,CM519451AC,12-07-18,1,N,10/15/2018,14.47
90647,PI   ,WL5111399T            ,06/22/2017,3,U,05/26/2017,7.41
91064,PI   ,2AAA33018,12-07-18,4,Y,10-05-18,0.29
90678,PI   ,70TM6734AA,06/30/2017,5,U,08/23/2016,0.24
90148,PI   ,20224,12-07-18,1,N,11/26/2018,364.29
90427,PI   ,GTXD5L,12-07-18,6,N,12-06-18,18.98
90647,PI   ,AB311000CB            ,06/22/2017,2,U,05/19/2017,17.17
90148,PI   ,UR5650EA1,12-07-18,6,N,10-10-18,0.78
90427,PI   ,W700050S403,12-07-18,2,N,10-01-18,0.32
91124,PI   ,AG9G9P847AA,12-07-18,2,Y,12-07-18,4.74
90427,PI   ,CM5A9G444AA,12-07-18,1,N,10/29/2018,79.95
90639,PI   ,W707068S300,12-07-18,5,N,11-02-18,2.57
90427,PI   ,AB3926237B22BA5ZHE,12-07-18,2,N,11-08-18,7.66
90427,PI   ,CARECOSPUP2,12-07-18,1,N,11-07-18,29.21
91064,PI   ,AV6Q9155BA,12-07-18,2,N,11-07-18,48.79
90257,PI   ,BB3Q8A586AB,04-03-18,1,N,03/22/2018,70.39
90678,PI   ,AFL71M1C,06/30/2017,3,U,06/27/2017,6.44
91106,PI   ,FDEVER15,12-07-18,3,Y,04/30/2018,66.43
90427,PI   ,8A3J17528DA,12-07-18,1,N,10-03-18,3.93
90678,PI   ,BM5G6K340AC,06/30/2017,5,U,06/29/2017,4.78
90715,PI   ,CS6Z12405A,12-07-18,40,N,11/29/2018,3.86
90257,PI   ,AB396C301AB,04-03-18,2,N,03/23/2018,39.51
90715,PI   ,BK2Q6K254AB,12-07-18,1,N,10/29/2018,15.09
90416,PI   ,997016050,06/27/2017,35,N,06/27/2017,0.38
91123,PI   ,FD1990119,12-07-18,1,Y,06/19/2018,10.74
90148,PI   ,W714231S300,12-07-18,6,N,05/14/2018,5.35
90678,PI   ,S05B56643,06/30/2017,1,U,02-03-17,1.85
90343,PI   ,CV6Z2001A,12-07-18,1,N,12-01-18,94.46
90647,PI   ,AB396C301CB,06/27/2017,1,U,06/27/2017,23.38
91098,PI   ,DM5G8575AA,12-07-18,1,N,10-02-18,5.71
90647,PI   ,XS6E6M256AD           ,06/22/2017,2,U,06/21/2017,9.85
90343,PI   ,EB3G3A428DA,12-07-18,1,N,05-11-18,239.85
90715,PI   ,AB3921000A27AA,12-07-18,1,N,12-04-18,6.21
98060,PI   ,3M5Q8A615BA,04-02-18,1,Y,01/27/2018,100.1
91064,PI   ,BK3Q6M090AB,12-07-18,9,N,12-04-18,15.3
90715,PI   ,EB3C2M007AB,12-07-18,1,N,11/23/2018,118.09
91065,PI   ,6S699601AA,12-07-18,4,N,11/27/2018,8.63
91065,PI   ,MEAS6J19N619AA,12-07-18,3,N,12-05-18,11.61
90715,PI   ,8C1R3K169AA,12-07-18,3,N,08/31/2018,7.11
91124,PI   ,6C1Q6744BA,12-07-18,1,N,11/28/2018,4.7
90343,PI   ,AB3921000A27AA,12-07-18,5,N,12-06-18,6.73
90639,PI   ,BK3Q6C344AC,12-07-18,3,N,12-01-18,18.28
90257,PI   ,YS4Z1125BA,04-03-18,2,N,03/28/2018,41.63
90770,PI   ,EB3C1007D2A,04-03-18,4,N,10/27/2017,77.41
90257,PI   ,8A6A220K51AC,04-03-18,1,N,03/28/2018,103.51
91123,PI   ,5U3917528DA18,12-07-18,21,Y,08-04-18,2
90715,PI   ,2S619155AB,12-07-18,2,N,11/16/2018,20.65
91106,PI   ,2S619601C1AMC,12-07-18,7,N,12-05-18,5.16
90678,PI   ,2S6Q6730AA,06/30/2017,2,U,06/30/2017,0.86
90343,PI   ,EB3Z16A550D,12-07-18,2,N,11/28/2018,7.39
90647,PI   ,96BG13009AA,06/30/2017,11,U,06/30/2017,3.98
90715,PI   ,AB392116C144FA,12-07-18,4,N,11/30/2018,2.82
90770,PI   ,6M5J12405AA,04-03-18,19,N,03-09-18,7.12
90678,PI   ,DB3913405AA,06/30/2017,1,U,06/26/2017,87.66
90257,PI   ,2S615B720AA,04-03-18,4,Y,12-01-17,0.58
98060,PI   ,F668P,04-02-18,1,Y,02/16/2018,153.33
90427,PI   ,AB399601AD,12-07-18,104,N,12-06-18,23.89
91123,PI   ,BK3Q9J323AE,12-07-18,1,N,12-04-18,13.17
91064,PI   ,AB392140860AA,12-07-18,1,Y,09-05-18,10.21
90639,PI   ,AB399B072AD,12-07-18,2,N,11/15/2018,30.71
90148,PI   ,8V411K024AC,12-07-18,2,N,11/16/2018,4.42
91065,PI   ,8V518C607CL,12-07-18,1,Y,12-06-18,127.27
90427,PI   ,XS618100AB,12-07-18,1,N,12-04-18,8.17
90715,PI   ,77TT7288A1ABM,12-07-18,9,N,12-03-18,0.68
91123,PI   ,997006210,12-07-18,12,N,11/29/2018,2.05
91123,PI   ,AA6T11572AA,12-07-18,2,Y,09/17/2018,21.48
91080,PI   ,CV6E12405AA,12-07-18,8,Y,12-04-18,7.43
91098,PI   ,89FB1248AC,12-07-18,1,N,10/30/2018,1.46
91124,PI   ,1S611125AA,12-07-18,2,N,11-09-18,27.62
90427,PI   ,WE0113H51,12-07-18,10,N,12-05-18,1.41
90639,PI   ,3415731,12-07-18,25,N,12-06-18,8.52
91065,PI   ,W718806S437,12-07-18,3,N,12-04-18,2.36
90427,PI   ,GR3Z17528E,12-07-18,1,N,08/31/2018,24.08
90148,PI   ,8A39A425A52AA,12-07-18,1,N,05-08-18,6.67
90678,PI   ,AV619601AE,06/30/2017,2,U,06/23/2017,12.57
90148,PI   ,2M599155AC,12-07-18,9,N,10/25/2018,10.76
90678,PI   ,AB3925611B08AF3YYW,06/30/2017,1,U,08/26/2016,73.03
98060,PI   ,2S6AP22050AB,04-02-18,1,Y,01/17/2018,70
90343,PI   ,AB396C301CB,12-07-18,2,N,12-05-18,25.9
90148,PI   ,EB3B26613D60BA,12-07-18,8,N,11/21/2018,40.71
91124,PI   ,YN2G6714B2AMC,12-07-18,11,N,12-04-18,4.06
90257,PI   ,20208,04-03-18,3,N,03/19/2018,238.79
90715,PI   ,AV613B438BA,12-07-18,9,N,11/21/2018,21.82
90257,PI   ,BB3Q6051A1B,04-03-18,2,N,12/15/2017,58.72
90343,PI   ,F1F13A424AAB,12-07-18,1,N,11/28/2018,86.29
90427,PI   ,EB3G9L440CB,12-07-18,3,N,11/27/2018,175.33
91123,PI   ,NPN5,12-07-18,98,N,12-07-18,4.59
90148,PI   ,2S6Q6L004AA,12-07-18,8,N,11/13/2018,3.24
90770,PI   ,GK2JS17528BA,04-03-18,3,N,12/15/2017,12.81
90678,PI   ,TAC551,06/30/2017,2,U,11/24/2016,15.43
91064,PI   ,9YA920802,12-07-18,1,Y,05-07-18,5.44
90639,PI   ,WE0114302MC,12-07-18,2,N,12-04-18,4.38
90257,PI   ,ACCWHRC1MC,04-03-18,104,N,04-03-18,4.33
90770,PI   ,K318ALPR,12-07-18,1,N,12-05-18,253.85
90639,PI   ,DB3919H517AC,12-07-18,3,N,11/30/2018,104.67
98060,PI   ,YN2G6714B2AMC,04-02-18,8,N,03/15/2018,3.99
90678,PI   ,GK2T15K859FA,06/30/2017,2,U,05/26/2017,24.41
90148,PI   ,AV6Q6K677AA,12-07-18,1,N,09-06-18,62.34
90343,PI   ,BKR5E11NGK,12-07-18,6,N,12-03-18,2.4
91123,PI   ,BK2Q8527AA,12-07-18,3,N,12-04-18,3.01
98060,PI   ,BM5G12405CA,04-02-18,4,N,03/27/2018,10.99
90427,PI   ,FU7J3B477AA,12-07-18,8,N,11/30/2018,12.07
90715,PI   ,WE0112730,12-07-18,1,N,12-05-18,28.06
90770,PI   ,AB3917528AC,04-03-18,7,N,03/23/2018,4.87
91123,PI   ,9L8Z6730A,12-07-18,3,N,12-05-18,2.31
91123,PI   ,BE8Z6K254A,12-07-18,7,N,12-06-18,24.55
90427,PI   ,UMY13328ZC,12-07-18,4,N,11/28/2018,19.94
90257,PI   ,W715256S300,04-03-18,10,N,02/26/2018,1.1
90257,PI   ,BB3Q6744BA,04-03-18,108,N,04-03-18,7
90343,PI   ,GS7JN17402BA,12-07-18,3,N,11/29/2018,23.23
90647,PI   ,BP0110602SA1          ,06/22/2017,3,U,05-09-17,0.72
90639,PI   ,1S6Z8286E,12-07-18,1,N,12-01-18,23.8
90715,PI   ,AG917540AB,12-07-18,1,N,12-06-18,239.3
98060,PI   ,B1BC1104A7A,04-02-18,1,N,02/26/2018,42.03
90427,PI   ,CT1Q6734AA,12-07-18,2,N,12-03-18,2.94
90343,PI   ,UH7128480,12-07-18,3,N,07/30/2018,2
98060,PI   ,U019B012A,04-02-18,1,N,03/27/2018,16.9
91065,PI   ,BB3Q6744BA,12-07-18,63,N,12-07-18,6.5
90647,PI   ,XS6F12405A2A,06/23/2017,54,U,06/23/2017,2.17
90678,PI   ,4M342N179AA,06/30/2017,1,U,06/23/2017,14.44
90257,PI   ,CM5G7A564AC,04-03-18,1,N,03/26/2018,61.54
90639,PI   ,8V211130JB,12-07-18,9,N,11/22/2018,22.75
91124,PI   ,WE0114302MC,12-07-18,24,N,12-06-18,2.91
91106,PI   ,MFG197MC,12-07-18,2,N,12-04-18,7.53
90647,PI   ,4M5G6N664FA           ,06/22/2017,44,U,06/13/2017,8.39
91123,PI   ,G60113Z40MC,12-07-18,3,Y,08/16/2018,9.15
91080,PI   ,UC9M58270E,12-07-18,1,Y,08/21/2015,21.15
91123,PI   ,4M5G8575ZB,12-07-18,1,N,12-04-18,14.95
90678,PI   ,EB3T15K601BA,06/30/2017,1,U,05/22/2017,62.67
91080,PI   ,EB3B17528CA,12-07-18,3,N,11/30/2018,4.78
90647,PI   ,WL8112700             ,06/22/2017,1,U,04-11-17,12.66
90647,PI   ,AB3J9601AB            ,06/22/2017,10,U,02/28/2014,18.21
91106,PI   ,3370824,12-07-18,18,N,10-04-18,1.99
90427,PI   ,BK3Q6K682NC,12-07-18,3,N,12-04-18,574.36
